generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.580000,12.360000,0.207120,0.131321,0.453014
500,42.940000,13.080000,0.131498,0.113967,0.503859
1000,34.980000,12.940000,0.086553,0.104970,0.497266
1500,38.000000,12.320000,0.061688,0.114629,0.490182
2000,38.220000,12.360000,0.035599,0.110662,0.497502
2500,47.860000,12.120000,0.026403,0.109088,0.492308
3000,41.540000,12.540000,0.012759,0.099147,0.512891
3500,44.580000,11.800000,0.006780,0.100320,0.482391
4000,43.160000,12.320000,0.000000,0.096951,0.494182
4500,42.240000,11.780000,0.000000,0.102996,0.477428
5000,35.520000,11.980000,0.000000,0.099610,0.483484
