generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.660000,11.080000,0.212996,0.139910,0.405498
500,38.300000,12.600000,0.133333,0.120974,0.467585
1000,40.400000,13.120000,0.082317,0.109715,0.515329
1500,39.400000,12.500000,0.054400,0.109257,0.494191
2000,35.200000,12.340000,0.032415,0.113540,0.498581
2500,43.560000,12.840000,0.015576,0.092341,0.520524
3000,36.600000,12.860000,0.009331,0.077476,0.525550
3500,42.300000,12.580000,0.009539,0.105165,0.519561
4000,43.260000,11.700000,0.006838,0.102081,0.481181
4500,39.920000,12.080000,0.003311,0.100510,0.496624
5000,45.860000,12.020000,0.000000,0.101856,0.491803
