generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.000000,11.240000,0.277580,0.149499,0.390154
500,31.000000,12.600000,0.142857,0.119621,0.481018
1000,37.400000,13.360000,0.080838,0.105874,0.524856
1500,37.360000,12.700000,0.037795,0.101962,0.518315
2000,29.740000,12.540000,0.019139,0.114559,0.503566
2500,37.660000,12.540000,0.003190,0.097598,0.507337
3000,32.260000,12.180000,0.003284,0.095590,0.489970
3500,38.120000,12.140000,0.003295,0.099991,0.493439
4000,39.400000,12.100000,0.000000,0.097495,0.487899
4500,35.740000,12.540000,0.000000,0.087904,0.516117
5000,33.740000,12.600000,0.000000,0.088893,0.512266
