generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.180000,11.460000,0.254799,0.141113,0.399042
500,33.800000,12.500000,0.153600,0.119761,0.458105
1000,37.220000,13.300000,0.093233,0.114684,0.520804
1500,32.240000,13.080000,0.064220,0.095555,0.517636
2000,35.220000,12.880000,0.027950,0.104463,0.518844
2500,44.380000,13.040000,0.015337,0.094976,0.531488
3000,32.960000,12.600000,0.006349,0.104709,0.509091
3500,40.540000,11.580000,0.003454,0.113524,0.470014
4000,38.340000,11.980000,0.000000,0.095742,0.471275
4500,35.160000,12.160000,0.000000,0.100027,0.495806
5000,41.360000,11.880000,0.000000,0.097276,0.477895
