generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.500000,11.680000,0.250000,0.141005,0.408810
500,36.340000,12.860000,0.118196,0.113565,0.499896
1000,34.620000,12.900000,0.077519,0.106266,0.497970
1500,34.480000,12.760000,0.053292,0.104594,0.497243
2000,35.860000,13.520000,0.026627,0.102822,0.550373
2500,42.820000,12.160000,0.019737,0.112482,0.494636
3000,41.260000,12.260000,0.016313,0.096345,0.496865
3500,37.100000,12.280000,0.013029,0.105109,0.491695
4000,37.860000,12.540000,0.006380,0.096763,0.512396
4500,45.780000,11.920000,0.006711,0.096120,0.482906
5000,41.400000,11.920000,0.006711,0.103693,0.489123
