generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.000000,12.560000,0.238854,0.130332,0.456882
500,35.800000,13.260000,0.126697,0.112432,0.508976
1000,38.620000,12.620000,0.101426,0.117572,0.477745
1500,41.680000,12.840000,0.043614,0.103392,0.511930
2000,43.900000,12.780000,0.021909,0.091268,0.520808
2500,42.080000,12.480000,0.012821,0.101366,0.491333
3000,40.360000,12.180000,0.009852,0.107508,0.494800
3500,42.940000,12.660000,0.000000,0.097518,0.517538
4000,43.280000,12.100000,0.000000,0.105483,0.496662
4500,46.680000,12.560000,0.000000,0.107375,0.502536
5000,44.260000,11.860000,0.000000,0.104698,0.476413
