generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.560000,12.200000,0.262295,0.136588,0.427708
500,40.140000,13.060000,0.134763,0.113935,0.498795
1000,35.040000,12.880000,0.099379,0.113290,0.505263
1500,41.100000,12.480000,0.064103,0.097456,0.495826
2000,35.260000,13.000000,0.030769,0.096625,0.518505
2500,35.180000,13.300000,0.021053,0.098202,0.537853
3000,35.620000,13.100000,0.006107,0.091499,0.530670
3500,44.420000,12.480000,0.003205,0.111919,0.503446
4000,32.600000,12.460000,0.000000,0.102403,0.501091
4500,36.140000,12.380000,0.000000,0.098038,0.507175
5000,44.440000,11.760000,0.000000,0.113480,0.488192
