generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.500000,11.220000,0.224599,0.145152,0.403787
500,35.620000,13.080000,0.122324,0.110821,0.499695
1000,37.560000,12.320000,0.064935,0.114066,0.493227
1500,37.040000,12.260000,0.035889,0.112821,0.488156
2000,41.100000,12.080000,0.019868,0.108016,0.478595
2500,32.560000,11.920000,0.016779,0.111227,0.479156
3000,33.000000,12.040000,0.006645,0.091799,0.495556
3500,34.260000,12.740000,0.006279,0.093991,0.515554
4000,36.740000,12.180000,0.006568,0.097589,0.490909
4500,38.480000,12.560000,0.003185,0.089011,0.511584
5000,34.380000,12.440000,0.003215,0.080865,0.503078
