generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.380000,11.920000,0.261745,0.131119,0.401568
500,40.320000,12.820000,0.121685,0.120753,0.489800
1000,44.480000,12.540000,0.073365,0.104580,0.495819
1500,41.660000,12.660000,0.050553,0.103847,0.501708
2000,44.940000,12.180000,0.022989,0.114587,0.484214
2500,37.400000,12.800000,0.006250,0.103805,0.518166
3000,33.200000,12.660000,0.003160,0.096612,0.521187
3500,36.260000,12.120000,0.000000,0.077827,0.501612
4000,38.400000,11.980000,0.000000,0.093585,0.485141
4500,38.840000,11.820000,0.000000,0.115965,0.478819
5000,34.940000,12.120000,0.000000,0.091892,0.498023
