generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.120000,11.800000,0.237288,0.137252,0.428773
500,38.140000,12.300000,0.139837,0.117515,0.463555
1000,39.460000,12.640000,0.091772,0.112741,0.493197
1500,44.420000,12.540000,0.057416,0.107773,0.494047
2000,40.160000,12.380000,0.029079,0.103021,0.500376
2500,44.160000,12.700000,0.018898,0.105232,0.508379
3000,36.540000,12.640000,0.012658,0.108714,0.518597
3500,45.860000,12.080000,0.013245,0.100137,0.491856
4000,32.900000,12.540000,0.006380,0.102029,0.506034
4500,39.840000,13.080000,0.006116,0.099207,0.533461
5000,34.060000,12.380000,0.000000,0.081523,0.508434
