generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.640000,11.360000,0.235915,0.141742,0.419525
500,40.720000,12.320000,0.116883,0.117844,0.477892
1000,38.420000,12.340000,0.064830,0.116784,0.474139
1500,33.380000,12.880000,0.037267,0.096812,0.508970
2000,45.960000,12.380000,0.025848,0.104776,0.495285
2500,40.780000,12.540000,0.019139,0.098030,0.504704
3000,42.860000,12.600000,0.019048,0.102954,0.500727
3500,38.040000,12.400000,0.016129,0.105587,0.498102
4000,42.060000,12.100000,0.003306,0.116264,0.488764
4500,39.220000,11.820000,0.003384,0.099145,0.477468
5000,32.600000,12.360000,0.003236,0.094533,0.509472
