generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.220000,12.120000,0.254125,0.139996,0.428611
500,29.060000,13.060000,0.147014,0.118556,0.500450
1000,43.220000,12.840000,0.105919,0.110283,0.496649
1500,35.940000,12.800000,0.068750,0.109027,0.500771
2000,33.900000,12.560000,0.050955,0.111603,0.505384
2500,35.820000,12.680000,0.025237,0.100021,0.508777
3000,27.300000,12.940000,0.012365,0.076814,0.530869
3500,37.180000,12.900000,0.012403,0.086804,0.524762
4000,45.500000,12.280000,0.013029,0.104695,0.490158
4500,41.000000,12.000000,0.010000,0.105343,0.486091
5000,35.380000,12.180000,0.009852,0.112504,0.498474
