generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.740000,12.080000,0.251656,0.139110,0.424309
500,41.060000,13.860000,0.147186,0.112843,0.528693
1000,45.100000,14.100000,0.087943,0.101851,0.549666
1500,39.080000,13.220000,0.042360,0.108223,0.527344
2000,39.500000,12.980000,0.030817,0.099272,0.521910
2500,38.300000,12.480000,0.012821,0.092357,0.502062
3000,44.480000,12.240000,0.006536,0.101629,0.490954
3500,35.740000,12.320000,0.003247,0.092936,0.504103
4000,42.180000,12.180000,0.000000,0.106731,0.491861
4500,32.260000,12.300000,0.000000,0.101430,0.495654
5000,34.120000,11.980000,0.000000,0.082537,0.498765
