generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.360001,11.040000,0.235507,0.150220,0.395842
500,43.500000,12.120000,0.128713,0.121086,0.451417
1000,37.980000,12.620000,0.082409,0.114840,0.501077
1500,42.180000,12.400000,0.048387,0.104019,0.496175
2000,44.919998,12.580000,0.031797,0.103339,0.508292
2500,38.220001,12.600000,0.019048,0.105816,0.502831
3000,40.380001,12.840000,0.012461,0.103424,0.514685
3500,40.520000,12.620000,0.003170,0.090630,0.516716
4000,42.500000,12.680000,0.000000,0.101978,0.516860
4500,39.000000,12.380000,0.000000,0.106517,0.510728
5000,46.580002,12.360000,0.000000,0.102608,0.502881
