generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.320000,11.360000,0.207746,0.148366,0.415736
500,40.439999,12.320000,0.113636,0.123394,0.470165
1000,39.439999,12.220000,0.075286,0.114936,0.482340
1500,35.639999,12.400000,0.048387,0.110434,0.498747
2000,41.400002,12.620000,0.031696,0.109984,0.506238
2500,36.660000,12.820000,0.024961,0.101460,0.516240
3000,36.900002,12.760000,0.021944,0.094841,0.519544
3500,35.380001,12.740000,0.015699,0.100107,0.514395
4000,41.220001,12.480000,0.016026,0.103459,0.501898
4500,36.680000,12.360000,0.006472,0.094330,0.501646
5000,42.480000,11.880000,0.003367,0.106107,0.475314
