generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.299999,11.640000,0.261168,0.138749,0.401385
500,37.980000,12.700000,0.154331,0.117881,0.474740
1000,35.119999,13.080000,0.094801,0.108356,0.505003
1500,34.799999,12.480000,0.060897,0.112895,0.488973
2000,45.919998,12.600000,0.044444,0.094879,0.507065
2500,47.360001,12.880000,0.034161,0.101181,0.509891
3000,44.919998,12.960000,0.024691,0.095987,0.521609
3500,39.900002,12.280000,0.003257,0.099705,0.500780
4000,42.340000,12.320000,0.000000,0.095422,0.507354
4500,40.119999,12.120000,0.000000,0.098344,0.490467
5000,35.900002,12.440000,0.000000,0.102161,0.509295
