generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.680000,11.880000,0.255892,0.138817,0.426382
500,41.080002,12.740000,0.125589,0.120233,0.489884
1000,37.360001,12.740000,0.069074,0.109103,0.498207
1500,41.980000,12.920000,0.040248,0.102300,0.515144
2000,33.599998,12.580000,0.034976,0.104826,0.505616
2500,41.279999,12.860000,0.021773,0.076043,0.521510
3000,39.299999,13.120000,0.015244,0.091781,0.527615
3500,42.000000,12.720000,0.006289,0.083352,0.513727
4000,36.419998,12.000000,0.003333,0.116293,0.487529
4500,40.220001,12.220000,0.003273,0.102673,0.492791
5000,39.060001,12.140000,0.000000,0.106543,0.499165
