generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.060001,11.720000,0.266212,0.145137,0.416437
500,41.320000,13.340000,0.146927,0.111889,0.503047
1000,44.340000,13.560000,0.076696,0.104470,0.533045
1500,42.279999,13.120000,0.039634,0.088662,0.523314
2000,37.639999,12.660000,0.009479,0.096279,0.518630
2500,37.459999,12.460000,0.003210,0.092923,0.518101
3000,35.500000,12.480000,0.003205,0.101679,0.507811
3500,39.560001,12.280000,0.000000,0.111493,0.508320
4000,36.180000,12.260000,0.000000,0.108286,0.498187
4500,43.419998,12.520000,0.000000,0.104210,0.503764
5000,40.680000,12.080000,0.000000,0.110957,0.481698
