generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.880001,11.680000,0.215753,0.138068,0.442205
500,42.320000,13.360000,0.110778,0.108051,0.508268
1000,42.180000,12.560000,0.063694,0.111767,0.491963
1500,40.119999,12.360000,0.029126,0.111340,0.493827
2000,38.820000,12.280000,0.022801,0.103185,0.485049
2500,36.060001,12.380000,0.016155,0.102295,0.500882
3000,39.000000,12.500000,0.009600,0.098469,0.508649
3500,42.099998,12.880000,0.006211,0.095042,0.529728
4000,42.320000,12.720000,0.003145,0.090777,0.512973
4500,48.820000,12.340000,0.003241,0.103456,0.504987
5000,45.139999,12.380000,0.000000,0.100977,0.498128
