generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.700001,11.840000,0.246622,0.139813,0.423318
500,44.020000,12.880000,0.133540,0.119945,0.490523
1000,45.980000,12.720000,0.091195,0.115928,0.490107
1500,41.880001,13.120000,0.054878,0.099164,0.523147
2000,42.880001,12.700000,0.034646,0.106041,0.508958
2500,38.939999,13.080000,0.027523,0.095641,0.530037
3000,40.779999,12.340000,0.019449,0.094619,0.508385
3500,38.259998,12.420000,0.012882,0.102313,0.513907
4000,40.360001,11.880000,0.010101,0.093850,0.480507
4500,44.340000,11.600000,0.006897,0.110435,0.472755
5000,39.980000,11.760000,0.003401,0.107902,0.475438
