generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.919998,10.600000,0.241509,0.154174,0.375665
500,38.860001,12.340000,0.139384,0.118697,0.464364
1000,37.160000,12.920000,0.077399,0.105727,0.501258
1500,39.080002,12.660000,0.053712,0.108474,0.491303
2000,41.340000,12.720000,0.022013,0.089511,0.514859
2500,43.340000,12.680000,0.006309,0.096885,0.508879
3000,43.200001,12.220000,0.006547,0.105673,0.501241
3500,41.660000,11.820000,0.003384,0.102397,0.478949
4000,33.619999,12.000000,0.003333,0.111382,0.481705
4500,33.939999,12.300000,0.000000,0.095092,0.502718
5000,40.279999,12.340000,0.000000,0.104015,0.508898
