generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.540001,12.000000,0.196667,0.131160,0.437593
500,44.700001,12.080000,0.096026,0.119334,0.466786
1000,43.459999,12.100000,0.039669,0.112476,0.489071
1500,41.060001,12.100000,0.019835,0.105418,0.486150
2000,40.840000,12.480000,0.009615,0.097277,0.513303
2500,41.779999,11.760000,0.006803,0.110488,0.482996
3000,40.180000,11.860000,0.006745,0.097621,0.490597
3500,40.480000,12.120000,0.000000,0.097881,0.492150
4000,43.060001,12.360000,0.000000,0.106604,0.499097
4500,42.740002,12.280000,0.000000,0.103516,0.502474
5000,40.840000,12.500000,0.000000,0.094644,0.508837
