generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.759998,11.700000,0.276923,0.144745,0.409077
500,36.299999,12.740000,0.138148,0.112839,0.479730
1000,40.240002,13.220000,0.090772,0.106512,0.502726
1500,46.939999,12.920000,0.061920,0.106894,0.512872
2000,37.799999,13.240000,0.048338,0.095917,0.527915
2500,43.900002,12.840000,0.034268,0.100949,0.506164
3000,42.700001,12.400000,0.022581,0.095116,0.500610
3500,43.439999,12.600000,0.015873,0.095658,0.512571
4000,41.380001,12.260000,0.009788,0.108549,0.492562
4500,37.400002,12.600000,0.003175,0.096728,0.514940
5000,44.160000,12.260000,0.003263,0.095391,0.493271
