generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.520000,11.740000,0.241908,0.138200,0.409929
500,42.880001,12.500000,0.147200,0.119067,0.474058
1000,40.860001,12.780000,0.075117,0.102280,0.506499
1500,43.139999,13.120000,0.051829,0.097908,0.522399
2000,41.880001,12.740000,0.028257,0.097830,0.511456
2500,37.240002,12.620000,0.025357,0.107727,0.500033
3000,42.040001,12.060000,0.013267,0.093459,0.484469
3500,38.980000,11.740000,0.006814,0.110400,0.487854
4000,44.160000,12.340000,0.003241,0.104286,0.496504
4500,34.160000,12.240000,0.000000,0.104583,0.499796
5000,37.419998,12.480000,0.000000,0.088941,0.503677
