generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.200001,11.940000,0.274707,0.143358,0.421659
500,38.860001,12.680000,0.154574,0.123164,0.481134
1000,41.040001,12.840000,0.096573,0.111036,0.502307
1500,37.180000,12.340000,0.048622,0.108263,0.490374
2000,34.340000,12.520000,0.022364,0.102245,0.510056
2500,35.380001,12.420000,0.019324,0.098637,0.503516
3000,36.000000,12.360000,0.012945,0.099855,0.506375
3500,40.880001,12.260000,0.013051,0.091114,0.501610
4000,42.040001,12.040000,0.006645,0.104029,0.490200
4500,42.799999,11.720000,0.003413,0.103229,0.482610
5000,39.860001,12.680000,0.003155,0.092608,0.503133
