generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.880001,11.900000,0.228571,0.129532,0.428217
500,42.660000,12.980000,0.129430,0.120559,0.500104
1000,42.580002,12.520000,0.083067,0.114999,0.494571
1500,43.759998,12.600000,0.038095,0.104617,0.505487
2000,41.439999,12.480000,0.019231,0.104293,0.505436
2500,43.799999,12.540000,0.012759,0.105613,0.504941
3000,34.880001,12.840000,0.012461,0.103386,0.515507
3500,36.939999,12.960000,0.009259,0.090856,0.540843
4000,38.259998,11.940000,0.006700,0.111247,0.486003
4500,43.680000,11.660000,0.003431,0.114907,0.473350
5000,40.580002,11.320000,0.003534,0.102152,0.456815
