generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.279999,11.020000,0.290381,0.149273,0.385315
500,38.759998,11.900000,0.171429,0.135057,0.442589
1000,39.639999,12.160000,0.075658,0.112462,0.473708
1500,38.259998,12.180000,0.049261,0.113687,0.488990
2000,37.599998,11.860000,0.023609,0.118296,0.482947
2500,36.020000,11.320000,0.007067,0.106293,0.467458
3000,37.820000,11.760000,0.003401,0.111947,0.478261
3500,39.840000,12.100000,0.003306,0.096396,0.497080
4000,36.599998,11.920000,0.000000,0.095647,0.484453
4500,38.759998,11.760000,0.000000,0.104634,0.483530
5000,37.299999,12.200000,0.000000,0.100160,0.497560
