generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.340000,12.380000,0.294023,0.139875,0.440105
500,40.299999,13.080000,0.186544,0.120385,0.479023
1000,38.639999,13.060000,0.122511,0.113525,0.499728
1500,39.580002,13.180000,0.094082,0.108011,0.509214
2000,40.680000,13.040000,0.067485,0.097230,0.520538
2500,44.840000,12.540000,0.051037,0.101505,0.504329
3000,35.520000,12.860000,0.024883,0.102906,0.524531
3500,35.779999,12.920000,0.018576,0.101780,0.519303
4000,38.279999,12.560000,0.009554,0.071329,0.514609
4500,34.880001,12.720000,0.006289,0.086107,0.521582
5000,46.320000,12.300000,0.006504,0.096129,0.495488
