generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.840000,11.660000,0.219554,0.137361,0.422651
500,41.500000,12.340000,0.149109,0.127439,0.468984
1000,35.959999,12.320000,0.081169,0.121586,0.481577
1500,38.939999,12.800000,0.046875,0.104659,0.502819
2000,38.119999,12.880000,0.027950,0.093576,0.516005
2500,42.540001,12.740000,0.018838,0.100689,0.513786
3000,46.040001,12.520000,0.012780,0.107658,0.502841
3500,36.000000,12.680000,0.003155,0.077594,0.523112
4000,39.639999,12.040000,0.003322,0.105536,0.490456
4500,43.880001,12.080000,0.003311,0.092089,0.490304
5000,40.840000,12.440000,0.000000,0.107804,0.507090
