generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.779999,11.240000,0.217082,0.151602,0.411531
500,41.919998,12.180000,0.101806,0.129002,0.477143
1000,41.320000,11.860000,0.077572,0.120960,0.465460
1500,39.599998,11.740000,0.030664,0.116676,0.483532
2000,44.759998,11.740000,0.023850,0.109518,0.468969
2500,40.480000,11.760000,0.013605,0.096960,0.473472
3000,40.779999,12.360000,0.012945,0.112073,0.504021
3500,36.180000,12.460000,0.006421,0.100924,0.510807
4000,43.680000,12.500000,0.003200,0.102880,0.508212
4500,34.400002,12.160000,0.000000,0.105152,0.494003
5000,37.099998,12.180000,0.000000,0.104664,0.497043
