generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.700001,12.240000,0.254902,0.135993,0.435286
500,35.000000,12.420000,0.135266,0.118853,0.469816
1000,48.020000,12.900000,0.077519,0.114768,0.513984
1500,41.880001,12.400000,0.048387,0.111000,0.484993
2000,38.080002,12.740000,0.037677,0.106103,0.500362
2500,38.680000,12.220000,0.026187,0.102803,0.495328
3000,36.880001,12.120000,0.009901,0.110767,0.498423
3500,39.680000,12.520000,0.003195,0.090313,0.502723
4000,39.959999,12.020000,0.003328,0.112950,0.478903
4500,37.279999,12.000000,0.003333,0.103181,0.486682
5000,44.759998,12.520000,0.003195,0.101214,0.505168
