generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.480000,11.160000,0.232975,0.130995,0.396989
500,45.000000,12.000000,0.143333,0.126518,0.455142
1000,38.540001,12.780000,0.078247,0.105019,0.492409
1500,41.520000,12.540000,0.063796,0.107264,0.490739
2000,37.380001,12.220000,0.042553,0.109283,0.485288
2500,41.360001,12.560000,0.019108,0.099773,0.506311
3000,34.439999,13.260000,0.018100,0.097854,0.535119
3500,45.680000,12.860000,0.012442,0.101708,0.519795
4000,41.320000,12.260000,0.013051,0.109515,0.504555
4500,37.099998,12.040000,0.009967,0.101926,0.488580
5000,37.540001,12.320000,0.000000,0.101086,0.505954
