generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.779999,11.440000,0.251748,0.148921,0.405364
500,39.020000,13.100000,0.134351,0.114383,0.508592
1000,40.700001,12.960000,0.089506,0.111298,0.513506
1500,41.480000,12.440000,0.064309,0.119311,0.490623
2000,40.680000,12.440000,0.038585,0.109256,0.488819
2500,40.840000,11.880000,0.026936,0.115001,0.477405
3000,42.320000,11.780000,0.016978,0.102832,0.466090
3500,40.840000,12.060000,0.009950,0.098588,0.497422
4000,42.400002,12.000000,0.010000,0.090804,0.492356
4500,42.720001,12.220000,0.006547,0.094379,0.494378
5000,38.439999,11.840000,0.000000,0.106255,0.486073
