generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.320000,11.040000,0.231884,0.155073,0.408783
500,38.240002,12.260000,0.146819,0.112254,0.469942
1000,39.419998,12.640000,0.075949,0.106626,0.501477
1500,47.540001,12.640000,0.050633,0.105790,0.502388
2000,39.480000,12.560000,0.022293,0.090634,0.517629
2500,34.200001,12.560000,0.015924,0.103627,0.509553
3000,42.680000,12.300000,0.016260,0.096111,0.502027
3500,37.220001,11.960000,0.010033,0.105188,0.494996
4000,39.680000,11.580000,0.003454,0.105484,0.461095
4500,36.840000,12.320000,0.000000,0.103291,0.497870
5000,37.540001,12.020000,0.000000,0.100090,0.493897
