generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.900002,11.440000,0.248252,0.143315,0.394583
500,44.639999,12.620000,0.155309,0.123529,0.467097
1000,43.000000,13.140000,0.097412,0.106993,0.506796
1500,36.299999,12.900000,0.055814,0.106908,0.513963
2000,36.459999,12.000000,0.036667,0.112136,0.475193
2500,44.619999,11.860000,0.020236,0.096794,0.465848
3000,46.220001,11.940000,0.006700,0.116746,0.490335
3500,44.779999,12.000000,0.003333,0.110682,0.492471
4000,37.779999,12.060000,0.003317,0.100113,0.490852
4500,40.959999,12.240000,0.003268,0.102716,0.502087
5000,42.259998,12.140000,0.003295,0.095146,0.497536
