generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.840000,11.560000,0.228374,0.146162,0.416537
500,41.840000,13.100000,0.137405,0.110839,0.503419
1000,36.599998,12.760000,0.087774,0.113598,0.498766
1500,42.020000,12.580000,0.047695,0.097390,0.501997
2000,42.680000,12.160000,0.026316,0.103962,0.497738
2500,40.320000,12.380000,0.009693,0.094588,0.497918
3000,36.799999,13.320000,0.006006,0.098552,0.537871
3500,40.639999,13.300000,0.003008,0.101343,0.538001
4000,39.200001,13.160000,0.003040,0.081404,0.538539
4500,39.180000,12.320000,0.003247,0.096156,0.508403
5000,39.279999,12.600000,0.003175,0.100563,0.510195
