generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.340000,12.020000,0.212978,0.138668,0.440128
500,39.520000,12.920000,0.133127,0.117610,0.493142
1000,42.299999,12.900000,0.080620,0.116821,0.504121
1500,36.680000,12.660000,0.041074,0.100588,0.504889
2000,36.180000,12.220000,0.019640,0.102557,0.489231
2500,45.160000,12.560000,0.012739,0.097188,0.516831
3000,42.160000,12.040000,0.006645,0.110042,0.480805
3500,43.320000,11.940000,0.000000,0.114374,0.482908
4000,42.680000,12.060000,0.000000,0.109590,0.496884
4500,39.439999,12.280000,0.000000,0.114472,0.494305
5000,31.299999,11.700000,0.000000,0.108512,0.474228
