generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.400002,12.040000,0.252492,0.139902,0.420621
500,43.560001,12.900000,0.145736,0.115054,0.478407
1000,36.419998,13.200000,0.090909,0.110449,0.520821
1500,39.040001,13.220000,0.060514,0.100964,0.521642
2000,38.580002,13.200000,0.048485,0.101870,0.524472
2500,43.639999,13.020000,0.021505,0.093698,0.524875
3000,44.560001,12.200000,0.013115,0.104516,0.498335
3500,44.580002,12.160000,0.009868,0.108068,0.501253
4000,39.660000,12.100000,0.006612,0.101814,0.501577
4500,40.799999,11.640000,0.003436,0.086131,0.490686
5000,39.980000,12.260000,0.000000,0.097998,0.495728
