generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.000000,12.100000,0.251240,0.138631,0.440309
500,41.980000,13.200000,0.145455,0.113864,0.497779
1000,37.020000,12.920000,0.086687,0.117346,0.498485
1500,40.840000,12.360000,0.048544,0.108143,0.489839
2000,37.700001,12.900000,0.027907,0.101317,0.516117
2500,48.459999,12.660000,0.018957,0.101491,0.512705
3000,37.500000,12.660000,0.009479,0.100905,0.507135
3500,37.299999,12.660000,0.000000,0.099113,0.518856
4000,41.840000,12.540000,0.000000,0.104560,0.500360
4500,36.099998,12.600000,0.000000,0.105698,0.519371
5000,39.799999,12.780000,0.000000,0.105695,0.527674
