generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.619999,11.060000,0.220615,0.144383,0.407990
500,39.980000,12.400000,0.122581,0.121085,0.471558
1000,42.520000,12.380000,0.084006,0.110900,0.479895
1500,35.840000,12.420000,0.054750,0.104249,0.486845
2000,39.299999,12.380000,0.032310,0.105482,0.498316
2500,36.580002,12.140000,0.023064,0.111949,0.488332
3000,42.160000,12.400000,0.016129,0.106621,0.506425
3500,40.880001,12.480000,0.009615,0.100991,0.497904
4000,36.439999,12.300000,0.006504,0.107940,0.499695
4500,41.020000,12.160000,0.003289,0.101874,0.492879
5000,47.500000,12.280000,0.000000,0.102989,0.493081
