generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.919998,11.940000,0.244556,0.140771,0.421448
500,38.799999,13.180000,0.115326,0.112610,0.515130
1000,43.200001,13.020000,0.082949,0.112156,0.494139
1500,39.880001,12.860000,0.062208,0.109352,0.509147
2000,38.299999,12.800000,0.050000,0.106790,0.513223
2500,36.900002,12.740000,0.034537,0.105436,0.505968
3000,35.900002,12.880000,0.018634,0.099587,0.516273
3500,44.400002,12.500000,0.016000,0.102948,0.510219
4000,45.020000,11.620000,0.010327,0.107912,0.467538
4500,41.060001,12.120000,0.003300,0.099256,0.493538
5000,40.180000,12.480000,0.000000,0.098925,0.512128
