generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.520000,12.300000,0.221138,0.133123,0.446803
500,43.520000,12.040000,0.116279,0.124389,0.459347
1000,33.540001,12.440000,0.064309,0.113215,0.490782
1500,38.480000,12.460000,0.035313,0.095297,0.491968
2000,44.380001,12.820000,0.024961,0.103598,0.514882
2500,40.459999,13.040000,0.018405,0.099276,0.520194
3000,34.980000,12.400000,0.016129,0.097391,0.500541
3500,40.220001,12.760000,0.015674,0.102278,0.507919
4000,32.740002,12.800000,0.003125,0.101251,0.525122
4500,38.619999,12.360000,0.000000,0.089463,0.505938
5000,43.040001,12.960000,0.000000,0.097654,0.524913
