generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.240002,11.480000,0.202091,0.141529,0.422907
500,40.560001,11.660000,0.106346,0.128479,0.445932
1000,37.020000,12.260000,0.068515,0.099886,0.483604
1500,43.680000,12.460000,0.044944,0.106821,0.496520
2000,45.200001,12.040000,0.023256,0.106457,0.491062
2500,39.599998,11.900000,0.016807,0.112585,0.484342
3000,39.720001,12.020000,0.013311,0.095715,0.492480
3500,40.080002,11.940000,0.006700,0.111295,0.483467
4000,36.340000,11.620000,0.006885,0.118977,0.476198
4500,39.119999,12.900000,0.006202,0.089397,0.521489
5000,41.580002,12.320000,0.006494,0.092078,0.505882
