generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.779999,12.200000,0.209836,0.130918,0.452695
500,42.680000,12.700000,0.110236,0.106980,0.493432
1000,40.020000,12.760000,0.068966,0.111942,0.500640
1500,42.500000,12.920000,0.043344,0.092483,0.514964
2000,39.340000,12.760000,0.009404,0.092365,0.516717
2500,38.580002,12.700000,0.006299,0.097696,0.513244
3000,40.560001,12.400000,0.003226,0.097538,0.511535
3500,44.660000,11.900000,0.000000,0.110937,0.475700
4000,45.580002,11.940000,0.000000,0.105010,0.474585
4500,37.520000,11.540000,0.000000,0.124151,0.473357
5000,41.000000,11.640000,0.000000,0.104429,0.480315
