generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.799999,12.280000,0.250814,0.132439,0.443651
500,36.139999,12.860000,0.127527,0.119191,0.486515
1000,40.700001,12.800000,0.071875,0.092177,0.504998
1500,39.400002,12.880000,0.027950,0.103838,0.511623
2000,39.860001,12.600000,0.022222,0.103131,0.509423
2500,43.500000,12.720000,0.009434,0.107090,0.518288
3000,42.520000,12.340000,0.003241,0.105062,0.500875
3500,35.340000,12.420000,0.000000,0.099010,0.498470
4000,41.919998,12.800000,0.000000,0.082177,0.520244
4500,41.980000,12.980000,0.000000,0.097749,0.529165
5000,36.639999,12.480000,0.000000,0.082746,0.512105
