generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.279999,11.760000,0.238095,0.142493,0.418258
500,44.759998,13.040000,0.116564,0.104440,0.505123
1000,43.220001,12.200000,0.072131,0.117892,0.475296
1500,38.259998,12.440000,0.041801,0.109384,0.491447
2000,37.119999,12.500000,0.032000,0.102918,0.501251
2500,38.459999,12.260000,0.013051,0.106359,0.496330
3000,39.880001,12.000000,0.010000,0.094804,0.486353
3500,38.799999,12.540000,0.000000,0.065964,0.521588
4000,40.119999,12.360000,0.000000,0.071788,0.515250
4500,38.779999,12.280000,0.000000,0.081675,0.508608
5000,32.180000,12.360000,0.000000,0.104760,0.508131
