generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.040001,11.120000,0.233813,0.147215,0.398210
500,40.959999,13.200000,0.115152,0.111840,0.504638
1000,41.459999,12.820000,0.081123,0.107498,0.506148
1500,40.799999,12.360000,0.048544,0.111146,0.489016
2000,36.340000,13.320000,0.030030,0.096273,0.528960
2500,37.919998,12.880000,0.027950,0.104863,0.514389
3000,42.820000,13.260000,0.015083,0.089761,0.536792
3500,39.040001,12.400000,0.006452,0.094123,0.510110
4000,40.139999,12.000000,0.000000,0.100004,0.492360
4500,38.840000,12.340000,0.000000,0.097028,0.499731
5000,35.700001,12.500000,0.000000,0.096178,0.509068
