generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.720001,11.640000,0.223368,0.130953,0.421674
500,36.240002,12.700000,0.110236,0.119777,0.489904
1000,42.639999,12.820000,0.062402,0.100079,0.507157
1500,41.860001,12.460000,0.028892,0.096302,0.499292
2000,44.720001,12.200000,0.016393,0.094230,0.491065
2500,41.040001,12.160000,0.013158,0.110088,0.500174
3000,42.200001,12.260000,0.009788,0.112991,0.494515
3500,40.259998,12.560000,0.009554,0.100079,0.507427
4000,36.840000,12.600000,0.009524,0.107761,0.511163
4500,42.820000,11.920000,0.003356,0.108269,0.495024
5000,39.160000,12.000000,0.003333,0.110121,0.478876
