generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.080002,10.820000,0.195933,0.143921,0.402794
500,39.119999,12.180000,0.121511,0.123372,0.473132
1000,42.560001,12.860000,0.065319,0.120202,0.516627
1500,34.680000,12.480000,0.044872,0.099337,0.495562
2000,45.040001,12.280000,0.029316,0.108268,0.490645
2500,37.980000,12.420000,0.019324,0.102278,0.496584
3000,35.259998,12.020000,0.013311,0.098649,0.491018
3500,37.340000,12.160000,0.006579,0.101871,0.493128
4000,38.480000,12.480000,0.003205,0.101566,0.504062
4500,42.740002,12.320000,0.000000,0.104746,0.504212
5000,40.740002,12.320000,0.000000,0.079655,0.502663
