generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.240002,12.220000,0.255319,0.133242,0.433680
500,41.700001,13.060000,0.122511,0.110639,0.496595
1000,44.759998,12.680000,0.066246,0.103667,0.501872
1500,44.020000,12.520000,0.047923,0.102734,0.496854
2000,39.820000,12.300000,0.039024,0.120054,0.485335
2500,46.400002,12.240000,0.022876,0.111274,0.492048
3000,39.480000,12.460000,0.016051,0.098578,0.503111
3500,42.939999,12.420000,0.009662,0.108818,0.507390
4000,43.619999,11.820000,0.006768,0.107396,0.481238
4500,44.360001,11.780000,0.003396,0.104858,0.487395
5000,36.480000,11.860000,0.000000,0.098568,0.473926
