generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.700001,11.640000,0.240550,0.140504,0.429774
500,40.880001,12.980000,0.141757,0.112837,0.485716
1000,41.799999,13.000000,0.089231,0.114976,0.508076
1500,37.160000,13.160000,0.048632,0.103594,0.529401
2000,43.740002,12.720000,0.034591,0.092865,0.510860
2500,35.360001,12.740000,0.018838,0.091497,0.510740
3000,32.060001,12.680000,0.015773,0.097825,0.509909
3500,41.959999,12.540000,0.003190,0.097033,0.514024
4000,43.180000,12.220000,0.000000,0.111439,0.502874
4500,40.560001,12.240000,0.000000,0.110643,0.490284
5000,42.299999,12.220000,0.000000,0.105526,0.500412
