generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.360001,11.600000,0.203448,0.132757,0.418277
500,34.279999,12.180000,0.111658,0.122032,0.464435
1000,44.139999,12.800000,0.059375,0.105343,0.504585
1500,29.660000,12.520000,0.047923,0.104689,0.503272
2000,36.419998,13.000000,0.027692,0.095767,0.521064
2500,38.360001,11.760000,0.023810,0.111438,0.479847
3000,41.419998,11.980000,0.020033,0.105768,0.487609
3500,38.919998,12.300000,0.013008,0.105462,0.501260
4000,45.580002,12.240000,0.000000,0.111745,0.504734
4500,38.599998,12.360000,0.000000,0.086003,0.507272
5000,35.740002,12.660000,0.000000,0.091057,0.507524
