generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.820000,13.060000,0.266462,0.126322,0.463548
500,38.520000,13.660000,0.152269,0.111541,0.514070
1000,42.500000,13.320000,0.084084,0.098068,0.520737
1500,39.959999,12.700000,0.050394,0.100869,0.503824
2000,36.639999,13.040000,0.024540,0.099607,0.518310
2500,39.080002,12.000000,0.016667,0.111465,0.482011
3000,40.680000,12.900000,0.006202,0.100043,0.528028
3500,40.720001,12.740000,0.003140,0.086877,0.519700
4000,38.900002,12.740000,0.003140,0.097801,0.519209
4500,38.740002,12.620000,0.003170,0.097412,0.507820
5000,44.340000,13.060000,0.000000,0.090994,0.525558
