generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.520000,11.180000,0.218247,0.146313,0.396297
500,44.340000,12.740000,0.109890,0.103139,0.495830
1000,45.700001,12.640000,0.066456,0.111658,0.501095
1500,43.139999,12.260000,0.035889,0.108455,0.491198
2000,45.320000,11.940000,0.023451,0.099836,0.485013
2500,43.939999,12.340000,0.016207,0.099295,0.501259
3000,40.660000,12.640000,0.006329,0.100259,0.515933
3500,36.360001,12.880000,0.000000,0.092223,0.526174
4000,44.860001,12.340000,0.000000,0.095952,0.497777
4500,40.060001,12.300000,0.000000,0.089858,0.496998
5000,42.299999,12.840000,0.000000,0.101235,0.520313
