generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.759998,11.920000,0.261745,0.133833,0.423977
500,38.599998,13.000000,0.132308,0.124220,0.497253
1000,35.360001,12.700000,0.069291,0.112507,0.500745
1500,37.200001,12.600000,0.034921,0.114501,0.504585
2000,38.680000,12.740000,0.025118,0.091057,0.516360
2500,37.619999,12.540000,0.015949,0.099578,0.520314
3000,36.860001,12.620000,0.012678,0.105445,0.518473
3500,44.660000,12.280000,0.003257,0.100520,0.494740
4000,40.919998,12.280000,0.003257,0.094079,0.504864
4500,37.720001,12.280000,0.003257,0.095066,0.506249
5000,47.459999,12.040000,0.003322,0.105316,0.491441
