generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.520000,11.680000,0.267123,0.144344,0.416817
500,38.500000,12.560000,0.149682,0.112401,0.478474
1000,39.799999,12.960000,0.080247,0.100603,0.507674
1500,40.080002,12.240000,0.052288,0.115132,0.483155
2000,44.880001,12.380000,0.025848,0.099132,0.500068
2500,46.459999,11.920000,0.016779,0.110923,0.483602
3000,40.000000,12.040000,0.009967,0.097100,0.496996
3500,45.240002,12.520000,0.003195,0.104612,0.503341
4000,40.680000,12.140000,0.003295,0.107958,0.486515
4500,43.340000,12.060000,0.003317,0.104102,0.498700
5000,48.540001,11.860000,0.000000,0.113264,0.478817
