generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.980000,11.860000,0.229342,0.133763,0.420034
500,35.340000,13.380000,0.116592,0.106749,0.515223
1000,36.619999,13.040000,0.070552,0.101136,0.518094
1500,37.779999,12.500000,0.057600,0.112621,0.492909
2000,38.720001,12.240000,0.045752,0.114223,0.478726
2500,39.400002,12.300000,0.032520,0.099588,0.494675
3000,40.099998,12.300000,0.016260,0.116567,0.491657
3500,40.619999,11.800000,0.003390,0.098643,0.485666
4000,39.540001,12.380000,0.000000,0.091284,0.508600
4500,43.880001,12.860000,0.000000,0.100178,0.521069
5000,37.939999,12.600000,0.000000,0.101337,0.503336
