generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.259998,12.640000,0.256329,0.133289,0.453769
500,41.480000,13.880000,0.155620,0.111739,0.514291
1000,40.060001,13.380000,0.098655,0.109038,0.518252
1500,39.060001,12.620000,0.063391,0.104426,0.500171
2000,42.639999,12.400000,0.038710,0.111981,0.493663
2500,38.540001,12.880000,0.027950,0.103002,0.518121
3000,40.959999,12.840000,0.018692,0.103938,0.511930
3500,37.200001,12.840000,0.015576,0.089880,0.517111
4000,38.000000,12.480000,0.009615,0.100635,0.496698
4500,37.599998,12.140000,0.009885,0.106756,0.491665
5000,45.459999,12.000000,0.010000,0.104525,0.483044
