generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.919998,11.860000,0.225970,0.138866,0.423330
500,34.099998,12.680000,0.135647,0.118977,0.475521
1000,33.880001,12.880000,0.074534,0.117334,0.514098
1500,43.380001,12.340000,0.045381,0.094023,0.498058
2000,36.180000,12.080000,0.023179,0.113720,0.490784
2500,38.180000,12.360000,0.009709,0.111123,0.503559
3000,37.520000,12.740000,0.006279,0.104196,0.512526
3500,33.759998,12.580000,0.006359,0.098464,0.508904
4000,39.180000,12.620000,0.000000,0.092460,0.516533
4500,43.279999,12.540000,0.000000,0.099223,0.503335
5000,38.279999,12.320000,0.000000,0.097430,0.501080
