generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.060001,11.280000,0.237589,0.144379,0.396338
500,39.540001,12.500000,0.144000,0.125792,0.473433
1000,40.139999,12.880000,0.096273,0.112359,0.491411
1500,41.259998,13.200000,0.075758,0.100952,0.524891
2000,42.139999,12.980000,0.040062,0.102510,0.511271
2500,45.080002,12.720000,0.018868,0.098440,0.508979
3000,40.680000,12.460000,0.019262,0.104633,0.493433
3500,40.240002,12.400000,0.009677,0.106193,0.501080
4000,42.200001,12.240000,0.009804,0.103049,0.492257
4500,41.060001,12.440000,0.009646,0.119127,0.505301
5000,36.480000,12.740000,0.006279,0.104797,0.516816
