generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.680000,11.760000,0.224490,0.144033,0.428211
500,40.900002,12.540000,0.102073,0.120062,0.489624
1000,38.700001,12.420000,0.054750,0.115544,0.490165
1500,38.799999,11.940000,0.036851,0.111458,0.476145
2000,44.759998,12.500000,0.006400,0.098126,0.504152
2500,38.320000,12.500000,0.000000,0.106281,0.511053
3000,41.419998,12.640000,0.000000,0.099267,0.524454
3500,38.180000,12.360000,0.000000,0.096268,0.502368
4000,37.240002,12.820000,0.000000,0.093491,0.525397
4500,43.740002,12.900000,0.000000,0.081549,0.538518
5000,39.980000,12.080000,0.000000,0.107861,0.490399
