generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.160000,12.640000,0.268987,0.135553,0.444350
500,44.099998,12.540000,0.175439,0.123940,0.462382
1000,43.919998,12.740000,0.116170,0.099600,0.497114
1500,41.480000,12.820000,0.068643,0.104615,0.502062
2000,34.840000,12.040000,0.043189,0.115585,0.486576
2500,41.520000,12.760000,0.021944,0.097583,0.516329
3000,40.560001,12.000000,0.016667,0.111318,0.491342
3500,44.799999,12.760000,0.012539,0.096271,0.514220
4000,37.080002,13.060000,0.006126,0.093086,0.533277
4500,39.240002,12.740000,0.003140,0.096221,0.523155
5000,45.919998,12.620000,0.000000,0.096730,0.516150
