generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.880001,11.220000,0.224599,0.144749,0.404391
500,35.840000,12.560000,0.114650,0.115606,0.485908
1000,35.779999,12.520000,0.079872,0.111889,0.490186
1500,44.360001,11.720000,0.030717,0.108867,0.464467
2000,39.840000,13.200000,0.012121,0.082622,0.530799
2500,40.700001,11.920000,0.006711,0.111517,0.478113
3000,38.360001,12.560000,0.003185,0.102765,0.510043
3500,40.919998,12.220000,0.000000,0.096937,0.503371
4000,42.840000,12.120000,0.000000,0.096449,0.492845
4500,36.860001,11.800000,0.000000,0.086195,0.485243
5000,35.320000,12.560000,0.000000,0.100606,0.511443
