generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,48.720001,12.100000,0.218182,0.139730,0.445306
500,47.599998,12.560000,0.108280,0.115607,0.484859
1000,39.320000,12.420000,0.077295,0.109990,0.487275
1500,45.060001,12.620000,0.038035,0.102013,0.504968
2000,41.200001,12.440000,0.028939,0.110563,0.494577
2500,37.700001,12.480000,0.019231,0.098924,0.510498
3000,41.080002,12.640000,0.006329,0.091299,0.519997
3500,39.880001,12.080000,0.006623,0.107568,0.497222
4000,36.439999,12.280000,0.003257,0.101012,0.499864
4500,45.459999,12.580000,0.003180,0.108031,0.503883
5000,45.439999,12.300000,0.003252,0.097959,0.504932
